ID_Pedido,Data_Pedido,Nome_Jogo,Categoria,Empresa,Plataforma,Preco_Unitario,Quantidade,ID_Cliente,Edicao_especial
1846,2026-06-19 14:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,139.86,2,105,True
1847,2026-06-19 20:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,2,108,True
1848,2026-06-19 07:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,1,130,False
1849,2026-06-19 12:00:00,Street Fighter IV,arcade,Capcom,PC,69.5,1,120,False
1850,2026-06-20 20:00:00,Street Fighter IV,arcade,Capcom,Playstation,97.3,1,108,True
1851,2026-06-20 12:00:00,Tekken 7,3D,Namco,PC,245.41,1,125,True
1852,2026-06-20 12:00:00,Tekken 8,3D,Namco,Playstation,316.11,1,145,True
1853,2026-06-20 23:00:00,Street Fighter VI,arcade,Capcom,Xbox,229.9,2,134,False
1854,2026-06-20 05:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,2,137,True
1855,2026-06-21 01:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,2,122,True
1856,2026-06-21 09:00:00,Street Fighter V,arcade,Capcom,Playstation,129.7,2,110,False
1857,2026-06-21 19:00:00,Street Fighter V,arcade,Capcom,PC,181.58,1,143,True
1858,2026-06-21 20:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,1,106,True
1859,2026-06-21 13:00:00,Injustice 2,herois,NetherRealm,Xbox,228.9,2,147,True
1860,2026-06-22 17:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,113,True
1861,2026-06-22 00:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,125.86,2,147,True
1862,2026-06-22 02:00:00,Street Fighter VI,arcade,Capcom,Xbox,321.86,1,132,True
1863,2026-06-22 01:00:00,Street Fighter IV,arcade,Capcom,Playstation,97.3,1,149,True
1864,2026-06-22 00:00:00,Street Fighter V,arcade,Capcom,Xbox,129.7,2,108,False
1865,2026-06-23 03:00:00,Tekken 7,3D,Namco,Playstation,175.29,1,133,False
1866,2026-06-23 03:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,125.86,1,129,True
1867,2026-06-23 00:00:00,Injustice 2,herois,NetherRealm,Playstation,228.9,1,113,True
1868,2026-06-23 14:00:00,Tekken 7,3D,Namco,Playstation,175.29,2,138,False
1869,2026-06-23 06:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,199.9,1,142,False
1870,2026-06-24 02:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,125.86,1,146,True
1871,2026-06-24 15:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,2,138,True
1872,2026-06-24 09:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,125.86,1,133,True
1873,2026-06-24 04:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,1,139,True
1874,2026-06-24 18:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,1,111,False
1875,2026-06-25 18:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,1,146,False
1876,2026-06-25 21:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,1,142,False
1877,2026-06-25 23:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,1,104,True
1878,2026-06-25 21:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,249.9,1,149,False
1879,2026-06-25 04:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,2,105,False
1880,2026-06-26 11:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,139.99,1,121,True
1881,2026-06-26 13:00:00,Injustice 2,herois,NetherRealm,PC,163.5,2,126,False
1882,2026-06-26 19:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,249.9,1,145,False
1883,2026-06-26 03:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,1,139,False
1884,2026-06-26 23:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,199.99,2,119,False
1885,2026-06-27 15:00:00,Street Fighter V,arcade,Capcom,PC,181.58,2,122,True
1886,2026-06-27 10:00:00,Tekken 7,3D,Namco,Playstation,175.29,2,135,False
1887,2026-06-27 06:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,2,116,False
1888,2026-06-27 12:00:00,Tekken 7,3D,Namco,PC,245.41,1,142,True
1889,2026-06-27 04:00:00,Street Fighter V,arcade,Capcom,Xbox,129.7,2,121,False
1890,2026-06-28 02:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,1,134,False
1891,2026-06-28 00:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,199.9,1,112,False
1892,2026-06-28 23:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,2,142,True
1893,2026-06-28 08:00:00,Tekken 7,3D,Namco,Xbox,175.29,2,147,False
1894,2026-06-28 08:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,1,129,False
1895,2026-06-29 06:00:00,Street Fighter VI,arcade,Capcom,Playstation,229.9,1,128,False
1896,2026-06-29 17:00:00,Street Fighter V,arcade,Capcom,Playstation,129.7,1,112,False
1897,2026-06-29 21:00:00,Street Fighter V,arcade,Capcom,Xbox,181.58,2,112,True
1898,2026-06-29 16:00:00,Tekken 8,3D,Namco,PC,316.11,2,143,True
1899,2026-06-29 02:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,1,116,True
1900,2026-06-30 02:00:00,Street Fighter VI,arcade,Capcom,Xbox,321.86,2,147,True
1901,2026-06-30 00:00:00,Injustice 2,herois,NetherRealm,Playstation,228.9,1,139,True
1902,2026-06-30 20:00:00,Marvel vs Capcom Infinite,herois,Capcom,PC,279.99,1,133,True
1903,2026-06-30 22:00:00,Street Fighter VI,arcade,Capcom,Xbox,321.86,2,112,True
1904,2026-06-30 03:00:00,Street Fighter IV,arcade,Capcom,Xbox,97.3,1,117,True
1905,2026-07-01 05:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,199.9,2,131,False
1906,2026-07-01 03:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,124,True
1907,2026-07-01 12:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,1,143,False
1908,2026-07-01 08:00:00,Street Fighter V,arcade,Capcom,PC,181.58,2,138,True
1909,2026-07-01 09:00:00,Street Fighter VI,arcade,Capcom,Xbox,321.86,1,100,True
1910,2026-07-02 03:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,1,142,True
1911,2026-07-02 07:00:00,Street Fighter VI,arcade,Capcom,PC,229.9,2,139,False
1912,2026-07-02 04:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,199.9,1,133,False
1913,2026-07-02 12:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,1,143,False
1914,2026-07-02 10:00:00,Mortal Kombat 11,violento,NetherRealm,Playstation,199.9,1,122,False
1915,2026-07-03 10:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,114,True
1916,2026-07-03 21:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,349.86,1,125,True
1917,2026-07-03 02:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,1,148,False
1918,2026-07-03 13:00:00,Mortal Kombat 11,violento,NetherRealm,PC,279.86,2,104,True
1919,2026-07-03 05:00:00,Street Fighter VI,arcade,Capcom,PC,321.86,1,139,True
1920,2026-07-04 18:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,139.86,1,131,True
1921,2026-07-04 03:00:00,Mortal Kombat 1,violento,NetherRealm,PC,249.9,1,143,False
1922,2026-07-04 18:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,279.99,1,137,True
1923,2026-07-04 00:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,99.9,1,149,False
1924,2026-07-04 18:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,1,137,True
1925,2026-07-05 22:00:00,Street Fighter IV,arcade,Capcom,PC,69.5,2,124,False
1926,2026-07-05 18:00:00,Street Fighter V,arcade,Capcom,PC,129.7,2,119,False
1927,2026-07-05 18:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,139.99,1,101,True
1928,2026-07-05 23:00:00,Injustice 2,herois,NetherRealm,Xbox,163.5,1,114,False
1929,2026-07-05 15:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,2,119,True
1930,2026-07-06 03:00:00,Tekken 7,3D,Namco,PC,245.41,2,122,True
1931,2026-07-06 05:00:00,Street Fighter VI,arcade,Capcom,PC,321.86,1,103,True
1932,2026-07-06 16:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,125.86,2,121,True
1933,2026-07-06 06:00:00,Mortal Kombat X,violento,NetherRealm,Xbox,99.9,2,101,False
1934,2026-07-06 02:00:00,Street Fighter IV,arcade,Capcom,Xbox,69.5,2,135,False
1935,2026-07-07 15:00:00,Street Fighter VI,arcade,Capcom,PC,321.86,1,101,True
1936,2026-07-07 07:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,139.99,1,113,True
1937,2026-07-07 21:00:00,Tekken 8,3D,Namco,Playstation,316.11,1,122,True
1938,2026-07-07 20:00:00,Street Fighter IV,arcade,Capcom,Playstation,97.3,2,141,True
1939,2026-07-07 02:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,249.9,1,137,False
1940,2026-07-08 09:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,1,115,True
1941,2026-07-08 04:00:00,Mortal Kombat X,violento,NetherRealm,PC,99.9,1,109,False
1942,2026-07-08 15:00:00,Injustice Gods Among Us,herois,NetherRealm,Playstation,89.9,1,116,False
1943,2026-07-08 08:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,2,139,True
1944,2026-07-08 04:00:00,Street Fighter VI,arcade,Capcom,Xbox,229.9,2,122,False
1945,2026-07-09 06:00:00,Street Fighter V,arcade,Capcom,Xbox,181.58,1,135,True
1946,2026-07-09 15:00:00,Street Fighter V,arcade,Capcom,PC,129.7,1,126,False
1947,2026-07-09 12:00:00,Tekken 8,3D,Namco,PC,316.11,2,136,True
1948,2026-07-09 09:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,1,138,True
1949,2026-07-09 10:00:00,Street Fighter IV,arcade,Capcom,Xbox,97.3,1,116,True
1950,2026-07-10 23:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,2,150,False
1951,2026-07-10 02:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,1,124,True
1952,2026-07-10 02:00:00,Tekken 8,3D,Namco,Xbox,225.79,1,116,False
1953,2026-07-10 05:00:00,Street Fighter V,arcade,Capcom,Xbox,129.7,2,108,False
1954,2026-07-10 07:00:00,Street Fighter VI,arcade,Capcom,Xbox,229.9,1,127,False
1955,2026-07-11 12:00:00,Tekken 8,3D,Namco,PC,316.11,1,132,True
1956,2026-07-11 11:00:00,Tekken 8,3D,Namco,Playstation,316.11,1,137,True
1957,2026-07-11 11:00:00,Tekken 8,3D,Namco,Playstation,225.79,2,132,False
1958,2026-07-11 12:00:00,Tekken 8,3D,Namco,PC,225.79,1,122,False
1959,2026-07-11 07:00:00,Tekken 7,3D,Namco,PC,245.41,1,102,True
1960,2026-07-12 20:00:00,Injustice 2,herois,NetherRealm,Playstation,163.5,1,123,False
1961,2026-07-12 11:00:00,Tekken 7,3D,Namco,Xbox,175.29,1,122,False
1962,2026-07-12 08:00:00,Injustice 2,herois,NetherRealm,PC,228.9,2,104,True
1963,2026-07-12 05:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,1,130,True
1964,2026-07-12 10:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,125.86,2,146,True
1965,2026-07-13 11:00:00,Marvel vs Capcom Infinite,herois,Capcom,Xbox,199.99,2,136,False
1966,2026-07-13 15:00:00,Street Fighter VI,arcade,Capcom,PC,229.9,1,112,False
1967,2026-07-13 16:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,249.9,2,133,False
1968,2026-07-13 04:00:00,Street Fighter V,arcade,Capcom,Playstation,181.58,2,113,True
1969,2026-07-13 08:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,2,116,True
1970,2026-07-14 06:00:00,Street Fighter V,arcade,Capcom,Playstation,129.7,2,141,False
1971,2026-07-14 22:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,1,117,True
1972,2026-07-14 13:00:00,Street Fighter VI,arcade,Capcom,PC,321.86,2,143,True
1973,2026-07-14 01:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,1,107,True
1974,2026-07-14 02:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,2,112,False
1975,2026-07-15 14:00:00,Tekken 7,3D,Namco,Playstation,175.29,1,105,False
1976,2026-07-15 13:00:00,Mortal Kombat 1,violento,NetherRealm,Playstation,249.9,1,116,False
1977,2026-07-15 21:00:00,Marvel vs Capcom 3,herois,Capcom,PC,99.99,1,135,False
1978,2026-07-15 10:00:00,Marvel vs Capcom 3,herois,Capcom,Playstation,99.99,1,121,False
1979,2026-07-15 20:00:00,Mortal Kombat 11,violento,NetherRealm,Xbox,279.86,2,123,True
1980,2026-07-16 20:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,2,128,False
1981,2026-07-16 00:00:00,Street Fighter IV,arcade,Capcom,Playstation,69.5,2,118,False
1982,2026-07-16 12:00:00,Marvel vs Capcom 3,herois,Capcom,Xbox,99.99,1,150,False
1983,2026-07-16 19:00:00,Injustice 2,herois,NetherRealm,PC,228.9,1,145,True
1984,2026-07-16 23:00:00,Tekken 7,3D,Namco,Xbox,175.29,2,133,False
1985,2026-07-17 06:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,139.86,1,124,True
1986,2026-07-17 18:00:00,Injustice Gods Among Us,herois,NetherRealm,PC,89.9,1,127,False
1987,2026-07-17 20:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,249.9,2,126,False
1988,2026-07-17 15:00:00,Mortal Kombat 1,violento,NetherRealm,Xbox,349.86,2,129,True
1989,2026-07-17 11:00:00,Street Fighter IV,arcade,Capcom,PC,69.5,2,137,False
1990,2026-07-18 11:00:00,Street Fighter VI,arcade,Capcom,Xbox,229.9,1,108,False
1991,2026-07-18 01:00:00,Mortal Kombat X,violento,NetherRealm,Playstation,99.9,1,130,False
1992,2026-07-18 05:00:00,Tekken 8,3D,Namco,Playstation,316.11,1,124,True
1993,2026-07-18 19:00:00,Tekken 7,3D,Namco,Playstation,175.29,2,129,False
1994,2026-07-18 05:00:00,Mortal Kombat 1,violento,NetherRealm,PC,349.86,2,112,True
1995,2026-07-19 18:00:00,Street Fighter VI,arcade,Capcom,Playstation,321.86,2,118,True
1996,2026-07-19 11:00:00,Injustice Gods Among Us,herois,NetherRealm,Xbox,89.9,2,123,False
1997,2026-07-19 02:00:00,Street Fighter V,arcade,Capcom,Xbox,181.58,1,115,True
1998,2026-07-19 15:00:00,Marvel vs Capcom Infinite,herois,Capcom,Playstation,199.99,2,130,False
1999,2026-07-19 01:00:00,Marvel vs Capcom 3,herois,Capcom,PC,139.99,2,135,True
